39.101867999999996,-84.513672,1
33.84776,-84.362798,2
39.810916999999996,-84.22674599999999,3
40.07977,-104.81873,4
35.435563870900005,-97.4299362302,5
33.1451452,-96.8927503,6
44.949723999999996,-90.93848299999999,7
37.5760473,-122.0456196,8
40.7691875617,-96.62238146760001,9
42.586005,-70.96629,10
